id,country,state,neighbourhood_cleansed,property_type,square_meters,price,room_type,bathrooms,bedrooms,beds
1517335,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.65,$194.00 ,Entire home/apt,1,1,1
30349129,Australia,NSW,BYRON SHIRE COUNCIL,House,21.73,$194.00 ,Entire home/apt,1,2,2
31000405,Australia,NSW,BYRON SHIRE COUNCIL,House,24.75,$240.00 ,Entire home/apt,2,3,3
23155428,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.99,$240.00 ,Entire home/apt,1,2,2
24542241,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,22.19,$205.00 ,Entire home/apt,1,1,1
31212691,Australia,NSW,BYRON SHIRE COUNCIL,House,25.33,$288.00 ,Private room,1,1,1
2478241,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.11,$325.00 ,Entire home/apt,1,1,1
30110317,Australia,NSW,BYRON SHIRE COUNCIL,House,23.38,$289.00 ,Entire home/apt,1,1,2
31152514,Australia,NSW,BYRON SHIRE COUNCIL,House,22.72,$220.00 ,Private room,1,1,1
33371252,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.19,$220.00 ,Entire home/apt,1,1,1
11103355,Australia,NSW,BYRON SHIRE COUNCIL,House,25.39,$292.00 ,Private room,1,1,1
10000061,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.02,$190.00 ,Entire home/apt,1,2,3
5364410,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$200.00 ,Entire home/apt,1,0,1
10501604,Australia,NSW,BYRON SHIRE COUNCIL,House,22.55,$211.00 ,Entire home/apt,2,4,4
19018543,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,22.75,$248.00 ,Private room,1,1,2
17466766,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.96,$212.00 ,Entire home/apt,1,1,2
10076690,Australia,NSW,BYRON SHIRE COUNCIL,House,24.68,$236.00 ,Private room,1,1,1
32470866,Australia,NSW,BYRON SHIRE COUNCIL,House,25.70,$296.00 ,Private room,1.5,2,1
31317371,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,$250.00 ,Private room,1,1,1
26948930,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.22,$250.00 ,Entire home/apt,2,2,2
11025593,Australia,NSW,BYRON SHIRE COUNCIL,House,25.18,$250.00 ,Entire home/apt,1,1,1
24431504,Australia,NSW,BYRON SHIRE COUNCIL,House,23.50,$250.00 ,Entire home/apt,1,2,2
24678549,Australia,NSW,BYRON SHIRE COUNCIL,House,24.94,$250.00 ,Entire home/apt,1,1,1
25552291,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.98,$250.00 ,Entire home/apt,1,0,1
30539641,Australia,NSW,BYRON SHIRE COUNCIL,House,24.47,$280.00 ,Private room,1,2,2
27338759,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.27,$237.00 ,Entire home/apt,1,1,2
4811147,Australia,NSW,BYRON SHIRE COUNCIL,House,24.47,$265.00 ,Private room,1.5,1,1
33643595,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.23,$265.00 ,Private room,1,1,1
18076588,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.29,$225.00 ,Entire home/apt,1,1,2
2401626,Australia,NSW,BYRON SHIRE COUNCIL,House,23.99,$225.00 ,Private room,1,1,1
26479407,Australia,NSW,BYRON SHIRE COUNCIL,House,26.01,$317.00 ,Private room,1,1,4
31088774,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.00,$299.00 ,Entire home/apt,1,1,1
23633814,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.77,$299.00 ,Entire home/apt,1,1,1
9739488,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.02,$318.00 ,Entire home/apt,1,0,1
7248581,Australia,NSW,BYRON SHIRE COUNCIL,House,25.51,$300.00 ,Entire home/apt,2,4,4
8798103,Australia,NSW,BYRON SHIRE COUNCIL,House,23.80,$227.00 ,Entire home/apt,2,3,3
31674827,Australia,NSW,BYRON SHIRE COUNCIL,House,24.04,$240.00 ,Private room,1,1,1
13673085,Australia,New South Wales,BYRON SHIRE COUNCIL,House,24.30,$302.00 ,Entire home/apt,1,3,3
17409086,Australia,NSW,BYRON SHIRE COUNCIL,House,24.31,$270.00 ,Private room,3,1,1
5309024,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.31,$270.00 ,Entire home/apt,1,1,2
23770590,Australia,NSW,BYRON SHIRE COUNCIL,House,23.14,$230.00 ,Private room,1,1,1
33047701,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.89,$345.00 ,Entire home/apt,1,1,1
30612574,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,22.92,$244.00 ,Private room,1,1,1
17157453,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.89,$220.00 ,Entire home/apt,1,1,1
2368053,Australia,NSW,BYRON SHIRE COUNCIL,House,23.19,$220.00 ,Private room,1.5,1,1
33975868,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,22.74,$221.00 ,Private room,1,2,5
22324976,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.37,$275.00 ,Entire home/apt,1,1,1
3094616,Australia,NSW,BYRON SHIRE COUNCIL,House,24.39,$260.00 ,Private room,1,1,1
2131894,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.92,$210.00 ,Entire home/apt,1,1,2
22308093,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,26.42,$328.00 ,Entire home/apt,0,0,2
9738957,Australia,NSW,BYRON SHIRE COUNCIL,House,24.15,$309.00 ,Private room,1,1,1
21772708,Australia,NSW,BYRON SHIRE COUNCIL,House,24.92,$349.00 ,Entire home/apt,1,3,3
30115837,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,24.16,$200.00 ,Entire home/apt,0,1,1
26572261,Australia,NSW,BYRON SHIRE COUNCIL,House,23.47,$200.00 ,Private room,1,2,2
3666806,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.01,$200.00 ,Entire home/apt,1,2,3
24006005,Australia,NSW,BYRON SHIRE COUNCIL,House,22.31,$211.00 ,Private room,1,1,1
32168530,Australia,NSW,BYRON SHIRE COUNCIL,House,24.18,$330.00 ,Private room,1,1,1
17960184,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,24.90,$248.00 ,Private room,1,1,1
804604,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.95,$331.00 ,Entire home/apt,1,1,2
2023176,Australia,NSW,BYRON SHIRE COUNCIL,House,24.69,$312.00 ,Private room,1.5,1,1
26602529,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$250.00 ,Entire home/apt,2,2,2
26948983,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,22.78,$250.00 ,Entire home/apt,2,2,2
30961259,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,24.22,$250.00 ,Entire home/apt,1,2,3
19707588,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.99,$355.00 ,Private room,1,1,1
2503194,Australia,NSW,BYRON SHIRE COUNCIL,House,23.29,$225.00 ,Private room,1,1,1
2723435,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,22.84,$214.00 ,Entire home/apt,1,2,3
33944576,Australia,NSW,BYRON SHIRE COUNCIL,House,24.48,$226.00 ,Private room,1,1,1
1256450,Australia,NSW,BYRON SHIRE COUNCIL,House,23.07,$226.00 ,Entire home/apt,2,2,5
5729418,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.26,$215.00 ,Entire home/apt,1,2,3
31680651,Australia,NSW,BYRON SHIRE COUNCIL,House,22.16,$215.00 ,Entire home/apt,1,1,1
23832120,Australia,NSW,BYRON SHIRE COUNCIL,House,24.02,$239.00 ,Private room,1.5,1,1
31296218,Australia,NSW,BYRON SHIRE COUNCIL,House,23.31,$239.00 ,Private room,1,1,1
29664936,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.03,$269.00 ,Private room,1,1,1
31444766,Australia,NSW,BYRON SHIRE COUNCIL,House,24.79,$255.00 ,Private room,1,1,1
6033894,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.54,$229.00 ,Entire home/apt,1,1,1
23831377,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.81,$321.00 ,Entire home/apt,1,1,1
21013804,Australia,NSW,BYRON SHIRE COUNCIL,House,23.58,$270.00 ,Entire home/apt,3,3,3
31174376,Australia,NSW,BYRON SHIRE COUNCIL,House,23.85,$230.00 ,Entire home/apt,2.5,3,4
30191385,Australia,NSW,BYRON SHIRE COUNCIL,House,25.59,$342.00 ,Entire home/apt,3,3,3
21820189,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.13,$220.00 ,Entire home/apt,1,1,1
5270865,Australia,NSW,BYRON SHIRE COUNCIL,House,23.38,$289.00 ,Entire home/apt,2,2,2
24432421,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.10,$289.00 ,Private room,1,1,1
18163956,Australia,NSW,BYRON SHIRE COUNCIL,House,24.37,$259.00 ,Private room,1,1,2
26015136,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.17,$350.00 ,Entire home/apt,1,1,1
26602096,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.20,$350.00 ,Entire home/apt,2,2,2
22498411,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.94,$330.00 ,Entire home/apt,1,2,2
18113497,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.94,$330.00 ,Entire home/apt,1,1,1
13482506,Australia,NSW,BYRON SHIRE COUNCIL,House,24.43,$330.00 ,Entire home/apt,1.5,2,5
2028805,Australia,NSW,BYRON SHIRE COUNCIL,House,25.44,$312.00 ,Private room,1.5,1,1
30323693,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.18,$264.00 ,Entire home/apt,1,0,1
26949527,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.70,$250.00 ,Entire home/apt,2,2,2
4959516,Australia,NSW,BYRON SHIRE COUNCIL,House,23.05,$225.00 ,Entire home/apt,1,1,1
141548,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.30,$214.00 ,Entire home/apt,1,1,1
16289699,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.54,$226.00 ,Entire home/apt,1,1,2
1014619,Australia,NSW,BYRON SHIRE COUNCIL,House,23.31,$226.00 ,Private room,1,1,1
23731412,Australia,NSW,BYRON SHIRE COUNCIL,House,22.39,$215.00 ,Private room,1,1,1
16233235,Australia,NSW,BYRON SHIRE COUNCIL,House,27.08,$379.00 ,Entire home/apt,3,4,4
9718220,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.52,$282.00 ,Private room,1,1,1
33951086,Australia,NSW,BYRON SHIRE COUNCIL,Loft,25.75,$299.00 ,Entire home/apt,1,0,1
952072,Australia,NSW,BYRON SHIRE COUNCIL,House,23.09,$240.00 ,Private room,1,1,1
32507274,Australia,NSW,BYRON SHIRE COUNCIL,House,25.03,$255.00 ,Entire home/apt,1.5,3,3
4157597,Australia,NSW,BYRON SHIRE COUNCIL,House,24.31,$255.00 ,Private room,1.5,1,1
5372699,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.04,$270.00 ,Entire home/apt,1,1,2
32165848,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.04,$270.00 ,Entire home/apt,1,0,4
13700713,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.33,$304.00 ,Entire home/apt,1,0,1
33144273,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.59,$244.00 ,Entire home/apt,1,0,2
19919376,Australia,NSW,BYRON SHIRE COUNCIL,House,24.36,$220.00 ,Private room,1.5,1,1
2102602,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.85,$365.00 ,Entire home/apt,1,0,2
33722751,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.34,$365.00 ,Entire home/apt,2,2,2
26148128,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.40,$327.00 ,Entire home/apt,1,0,1
23831950,Australia,NSW,BYRON SHIRE COUNCIL,House,23.24,$235.00 ,Private room,1.5,1,1
22065607,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.47,$235.00 ,Private room,1,1,3
15133946,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.42,$310.00 ,Private room,1,1,1
9258167,Australia,NSW,BYRON SHIRE COUNCIL,House,24.91,$277.00 ,Private room,1,1,1
18273788,Australia,NSW,BYRON SHIRE COUNCIL,House,25.40,$277.00 ,Private room,1,0,1
21114796,Australia,NSW,BYRON SHIRE COUNCIL,House,25.44,$350.00 ,Entire home/apt,3,4,4
21749334,Australia,NSW,BYRON SHIRE COUNCIL,House,23.96,$295.00 ,Entire home/apt,2,4,4
26949006,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.22,$250.00 ,Entire home/apt,2,2,2
11361811,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.01,$264.00 ,Entire home/apt,1,1,1
4130122,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.97,$279.00 ,Entire home/apt,1,1,1
33432842,Australia,NSW,BYRON SHIRE COUNCIL,House,24.72,$280.00 ,Private room,1,1,0
11104588,Australia,NSW,BYRON SHIRE COUNCIL,House,23.04,$251.00 ,Entire home/apt,2.5,4,4
33862733,Australia,NSW,BYRON SHIRE COUNCIL,House,23.51,$281.00 ,Private room,1,1,2
27859452,Australia,NSW,BYRON SHIRE COUNCIL,House,25.99,$299.00 ,Entire home/apt,2.5,3,4
2636999,Australia,New South Wales,BYRON SHIRE COUNCIL,House,24.01,$299.00 ,Private room,1,2,3
26437005,Australia,NSW,BYRON SHIRE COUNCIL,House,24.76,$299.00 ,Private room,1,2,2
28785734,Australia,NSW,BYRON SHIRE COUNCIL,House,24.77,$300.00 ,Entire home/apt,1,2,3
18027822,Australia,NSW,BYRON SHIRE COUNCIL,House,26.01,$300.00 ,Private room,1,1,1
31445160,Australia,NSW,BYRON SHIRE COUNCIL,House,25.27,$255.00 ,Private room,1,1,1
31393726,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.79,$319.00 ,Entire home/apt,1,1,1
6045707,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.04,$319.00 ,Private room,1,1,1
5288698,Australia,NSW,BYRON SHIRE COUNCIL,House,24.79,$285.00 ,Entire home/apt,1.5,1,4
24024214,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.54,$339.00 ,Entire home/apt,1,2,3
33669295,Australia,NSW,BYRON SHIRE COUNCIL,House,26.59,$360.00 ,Entire home/apt,1,1,0
31394403,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,23.83,$270.00 ,Entire home/apt,1,1,1
24433107,Australia,NSW,BYRON SHIRE COUNCIL,House,24.55,$320.00 ,Entire home/apt,1,1,1
24735744,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.09,$245.00 ,Private room,1,2,3
15940809,Australia,NSW,BYRON SHIRE COUNCIL,House,25.84,$289.00 ,Entire home/apt,2,2,2
16231419,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.38,$389.00 ,Entire home/apt,1,2,2
18637462,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,26.17,$390.00 ,Entire home/apt,1,0,1
2661312,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.21,$390.00 ,Entire home/apt,1,1,2
16456596,Australia,NSW,BYRON SHIRE COUNCIL,House,25.36,$260.00 ,Private room,1,1,1
15503338,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.88,$391.00 ,Entire home/apt,1,1,1
16965585,Australia,NSW,BYRON SHIRE COUNCIL,House,25.17,$370.00 ,Entire home/apt,2,3,4
7330129,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.70,$394.00 ,Entire home/apt,1,2,3
22670895,Australia,NSW,BYRON SHIRE COUNCIL,Other,24.67,$395.00 ,Entire home/apt,2.5,3,4
5661425,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,26.51,$421.00 ,Entire home/apt,1,0,2
18000489,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.20,$350.00 ,Entire home/apt,1,2,2
22036104,Australia,NSW,BYRON SHIRE COUNCIL,House,25.72,$396.00 ,Entire home/apt,1,3,5
22068427,Australia,NSW,BYRON SHIRE COUNCIL,House,24.46,$250.00 ,Entire home/apt,2,2,5
2407115,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.94,$250.00 ,Entire home/apt,1,1,1
29519235,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.94,$250.00 ,Entire home/apt,1,2,2
34290101,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,24.70,$250.00 ,Entire home/apt,1,0,1
2198181,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.26,$250.00 ,Entire home/apt,1,,2
30571656,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.00,$251.00 ,Entire home/apt,1,1,1
11951228,Australia,NSW,BYRON SHIRE COUNCIL,House,27.02,$374.00 ,Entire home/apt,2,3,3
29995676,Australia,NSW,BYRON SHIRE COUNCIL,House,23.99,$265.00 ,Private room,2.5,2,2
34049242,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.23,$425.00 ,Entire home/apt,2,3,5
7247347,Australia,NSW,BYRON SHIRE COUNCIL,House,25.47,$281.00 ,Private room,1,1,1
9667478,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.02,$400.00 ,Entire home/apt,1,2,3
25239099,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.98,$400.00 ,Entire home/apt,1,1,1
5538859,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.80,$400.00 ,Entire home/apt,2,3,4
19832150,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.98,$315.00 ,Private room,1,1,2
19895011,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.50,$335.00 ,Entire home/apt,1,1,2
13740339,Australia,NSW,BYRON SHIRE COUNCIL,House,25.75,$299.00 ,Entire home/apt,2,2,2
19024992,Australia,NSW,BYRON SHIRE COUNCIL,House,25.00,$299.00 ,Entire home/apt,1,1,2
22091079,Australia,NSW,BYRON SHIRE COUNCIL,House,23.77,$299.00 ,Entire home/apt,1,3,4
32705575,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.26,$336.00 ,Entire home/apt,1,0,1
11555232,Australia,NSW,BYRON SHIRE COUNCIL,House,25.53,$379.00 ,Entire home/apt,1,3,3
29380455,Australia,NSW,BYRON SHIRE COUNCIL,House,25.79,$379.00 ,Entire home/apt,1.5,2,4
26994762,Australia,NSW,BYRON SHIRE COUNCIL,House,25.03,$358.00 ,Private room,1,1,1
29968020,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.29,$301.00 ,Private room,1,1,1
5979933,Australia,NSW,BYRON SHIRE COUNCIL,House,24.29,$319.00 ,Private room,1,1,1
20655368,Australia,NSW,BYRON SHIRE COUNCIL,House,23.83,$270.00 ,Private room,1,1,1
28231959,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.06,$339.00 ,Entire home/apt,1,1,2
9912247,Australia,NSW,BYRON SHIRE COUNCIL,House,24.30,$320.00 ,Private room,1,1,1
22309086,Australia,NSW,BYRON SHIRE COUNCIL,House,24.07,$286.00 ,Entire home/apt,2,3,3
21626367,Australia,NSW,BYRON SHIRE COUNCIL,House,25.06,$303.00 ,Private room,1,1,1
4366366,Australia,NSW,BYRON SHIRE COUNCIL,Loft,25.33,$384.00 ,Entire home/apt,1,1,1
21519162,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,26.88,$384.00 ,Entire home/apt,1,1,1
12295394,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.35,$288.00 ,Entire home/apt,1,2,4
11230311,Australia,NSW,BYRON SHIRE COUNCIL,House,24.62,$259.00 ,Entire home/apt,2,4,4
2374666,Australia,NSW,BYRON SHIRE COUNCIL,House,24.86,$259.00 ,Entire home/apt,1,1,4
2489590,Australia,New South Wales,BYRON SHIRE COUNCIL,House,26.36,$324.00 ,Entire home/apt,1,3,4
22037315,Australia,NSW,BYRON SHIRE COUNCIL,House,27.49,$440.00 ,Entire home/apt,2,3,0
17485204,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,23.43,$260.00 ,Entire home/apt,1,2,3
7234325,Australia,NSW,BYRON SHIRE COUNCIL,House,24.87,$260.00 ,Entire home/apt,1,2,3
30798034,Australia,NSW,BYRON SHIRE COUNCIL,House,26.12,$325.00 ,Entire home/apt,2,4,5
17546447,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,26.92,$366.00 ,Entire home/apt,1,1,3
11226295,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,26.40,$366.00 ,Entire home/apt,1,2,4
7583855,Australia,New South Wales,BYRON SHIRE COUNCIL,House,24.88,$275.00 ,Private room,1,1,1
5698845,Australia,New South Wales,BYRON SHIRE COUNCIL,House,26.97,$415.00 ,Private room,1,1,1
29527553,Australia,NSW,BYRON SHIRE COUNCIL,House,24.87,$390.00 ,Entire home/apt,1,2,2
4433184,Australia,NSW,BYRON SHIRE COUNCIL,House,24.40,$370.00 ,Private room,1,1,1
18125233,Australia,NSW,BYRON SHIRE COUNCIL,House,24.22,$250.00 ,Entire home/apt,1,4,4
32189776,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.50,$250.00 ,Entire home/apt,1,2,2
23614926,Australia,NSW,BYRON SHIRE COUNCIL,House,23.50,$250.00 ,Private room,1,1,1
29070058,Australia,NSW,BYRON SHIRE COUNCIL,House,24.46,$250.00 ,Entire home/apt,1,2,3
25239089,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.97,$420.00 ,Entire home/apt,1,1,1
18827909,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.20,$350.00 ,Entire home/apt,1,1,1
29518675,Australia,NSW,BYRON SHIRE COUNCIL,House,26.80,$450.00 ,Entire home/apt,2,4,5
6549674,Australia,NSW,BYRON SHIRE COUNCIL,House,26.27,$450.00 ,Entire home/apt,2.5,4,6
25238996,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.21,$450.00 ,Entire home/apt,1,1,1
5060501,Australia,New South Wales,BYRON SHIRE COUNCIL,Apartment,26.27,$450.00 ,Entire home/apt,2,2,3
7828644,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.47,$280.00 ,Entire home/apt,1,1,1
11569452,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,23.98,$280.00 ,Entire home/apt,1,2,3
31905060,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.71,$296.00 ,Entire home/apt,1.5,2,3
26949391,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,26.80,$400.00 ,Entire home/apt,2,2,2
16468285,Australia,NSW,BYRON SHIRE COUNCIL,House,26.54,$400.00 ,Entire home/apt,1,3,3
9593503,Australia,NSW,BYRON SHIRE COUNCIL,House,24.05,$254.00 ,Entire home/apt,1,4,5
23190563,Australia,NSW,BYRON SHIRE COUNCIL,House,25.00,$299.00 ,Private room,1,2,2
29368875,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.76,$299.00 ,Entire home/apt,1,2,3
26949567,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.99,$299.00 ,Entire home/apt,2,2,2
11419034,Australia,NSW,BYRON SHIRE COUNCIL,House,23.77,$299.00 ,Entire home/apt,1.5,3,4
11804378,Australia,NSW,BYRON SHIRE COUNCIL,House,25.99,$299.00 ,Private room,1,1,1
26234847,Australia,NSW,BYRON SHIRE COUNCIL,House,24.49,$356.00 ,Private room,3,1,2
17013798,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.52,$336.00 ,Entire home/apt,1,1,1
34231249,Australia,NSW,BYRON SHIRE COUNCIL,House,26.01,$300.00 ,Entire home/apt,1,2,2
17419439,Australia,NSW,BYRON SHIRE COUNCIL,House,26.33,$430.00 ,Private room,3,1,1
11441364,Australia,NSW,BYRON SHIRE COUNCIL,House,25.80,$380.00 ,Entire home/apt,1.5,3,4
5375443,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,24.80,$270.00 ,Entire home/apt,1,1,2
17819112,Australia,NSW,BYRON SHIRE COUNCIL,House,23.41,$259.00 ,Private room,1,1,2
31908380,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,25.11,$324.00 ,Entire home/apt,1,1,1
17795329,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.36,$260.00 ,Entire home/apt,1,1,1
4337050,Australia,New South Wales,BYRON SHIRE COUNCIL,Apartment,23.91,$260.00 ,Entire home/apt,1,1,1
15960202,Australia,NSW,BYRON SHIRE COUNCIL,House,25.36,$260.00 ,Entire home/apt,2,3,3
30547076,Australia,NSW,BYRON SHIRE COUNCIL,House,25.36,$290.00 ,Private room,1,1,1
1990315,Australia,New South Wales,BYRON SHIRE COUNCIL,Apartment,24.34,$365.00 ,Entire home/apt,1,0,2
803223,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.64,$440.00 ,Entire home/apt,1,1,2
9911464,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,24.88,$326.00 ,Entire home/apt,1,1,1
2579083,Australia,NSW,BYRON SHIRE COUNCIL,House,25.91,$414.00 ,Private room,1,1,1
26166889,Australia,NSW,BYRON SHIRE COUNCIL,House,25.42,$348.00 ,Private room,1,1,1
19389724,Australia,NSW,BYRON SHIRE COUNCIL,House,24.23,$265.00 ,Entire home/apt,1,3,4
25239062,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.02,$420.00 ,Entire home/apt,1,1,1
28253253,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,27.36,$481.00 ,Entire home/apt,1,2,2
34021435,Australia,NSW,BYRON SHIRE COUNCIL,House,26.00,$375.00 ,Entire home/apt,2,3,4
16097508,Australia,NSW,BYRON SHIRE COUNCIL,Nature lodge,23.77,$299.00 ,Entire home/apt,1,2,5
20863424,Australia,NSW,BYRON SHIRE COUNCIL,Camper/RV,26.02,$400.00 ,Entire home/apt,1,0,1
24026353,Australia,NSW,BYRON SHIRE COUNCIL,House,27.06,$400.00 ,Entire home/apt,3,4,5
2238997,Australia,New South Wales,BYRON SHIRE COUNCIL,House,27.06,$400.00 ,Private room,1,1,1
17817748,Australia,NSW,BYRON SHIRE COUNCIL,House,25.27,$269.00 ,Private room,1,1,1
33506216,Australia,NSW,BYRON SHIRE COUNCIL,House,25.29,$270.00 ,Private room,1,4,1
19128239,Australia,NSW,BYRON SHIRE COUNCIL,House,25.54,$380.00 ,Private room,1,1,1
544470,Australia,NSW,BYRON SHIRE COUNCIL,House,26.31,$380.00 ,Entire home/apt,1,2,2
29246303,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,27.38,$405.00 ,Entire home/apt,2,2,2
16740182,Australia,NSW,BYRON SHIRE COUNCIL,Apartment,25.81,$339.00 ,Entire home/apt,1,1,1
25216989,Australia,NSW,BYRON SHIRE COUNCIL,House,26.09,$490.00 ,Entire home/apt,1,2,1
23831740,Australia,NSW,BYRON SHIRE COUNCIL,Guesthouse,25.82,$321.00 ,Entire home/apt,1,1,2
7351213,Australia,NSW,BYRON SHIRE COUNCIL,Guest suite,26.34,$361.00 ,Entire home/apt,1,1,1
13929030,Australia,NSW,BYRON SHIRE COUNCIL,House,24.56,$362.00 ,Private room,1,2,2
